purl,name,version,ecosystem,file,line,type,license,notes
pkg:npm/mocha-lcov-reporter@1.2.0,mocha-lcov-reporter,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/rimraf@2.5.4,rimraf,2.5.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/sinon@1.17.6,sinon,1.17.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/sinon-chai@2.8.0,sinon-chai,2.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/debug/package.json,1,library,N/A,
pkg:npm/mocha@*,mocha,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie-signature/package.json,1,library,N/A,
pkg:npm/should@*,should,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/cookie-signature/package.json,1,library,N/A,
pkg:npm/standard@*,standard,*,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/safe-buffer/package.json,1,library,N/A,
pkg:npm/tape@5.0.0,tape,5.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/safe-buffer/package.json,1,library,N/A,
pkg:npm/tap@14.2.4,tap,14.2.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/inherits/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/bytes/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/bytes/package.json,1,library,N/A,
pkg:npm/mocha@9.2.0,mocha,9.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/bytes/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/bytes/package.json,1,library,N/A,
pkg:npm/depd@2.0.0,depd,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/inherits@2.0.4,inherits,2.0.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/setprototypeof@1.2.0,setprototypeof,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/statuses@2.0.2,statuses,2.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/toidentifier@1.0.1,toidentifier,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.32.0,eslint-plugin-import,2.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@5.2.0,eslint-plugin-promise,5.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/mocha@9.1.3,mocha,9.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/http-errors/package.json,1,library,N/A,
pkg:npm/ee-first@1.1.1,ee-first,1.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.25.4,eslint-plugin-import,2.25.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@5.2.0,eslint-plugin-promise,5.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/mocha@9.2.1,mocha,9.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/on-finished/package.json,1,library,N/A,
pkg:npm/beautify-benchmark@0.2.4,beautify-benchmark,0.2.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/benchmark@2.1.4,benchmark,2.1.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/eslint@5.16.0,eslint,5.16.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@12.0.0,eslint-config-standard,12.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.17.1,eslint-plugin-import,2.17.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@7.0.1,eslint-plugin-node,7.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@4.1.1,eslint-plugin-promise,4.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.0.0,eslint-plugin-standard,4.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/fast-url-parser@1.1.3,fast-url-parser,1.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/istanbul@0.4.5,istanbul,0.4.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/mocha@6.1.3,mocha,6.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/parseurl/package.json,1,library,N/A,
pkg:npm/bluebird@3.7.2,bluebird,3.7.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/co@4.6.0,co,4.6.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/cogent@1.0.1,cogent,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/csv-parse@4.16.3,csv-parse,4.16.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@15.0.1,eslint-config-standard,15.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.25.4,eslint-plugin-import,2.25.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@5.1.1,eslint-plugin-promise,5.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/gnode@0.1.2,gnode,0.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/media-typer@1.1.0,media-typer,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/mocha@9.2.1,mocha,9.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/raw-body@2.5.0,raw-body,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/stream-to-array@2.3.0,stream-to-array,2.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime-db/package.json,1,library,N/A,
pkg:npm/github-release-notes@0.13.1,github-release-notes,0.13.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime/package.json,1,library,N/A,
pkg:npm/mime-db@1.31.0,mime-db,1.31.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime/package.json,1,library,N/A,
pkg:npm/mime-score@1.1.0,mime-score,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/mime/package.json,1,library,N/A,
pkg:npm/debug@2.6.9,debug,2.6.9,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/encodeurl@2.0.0,encodeurl,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/escape-html@1.0.3,escape-html,1.0.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/on-finished@2.4.1,on-finished,2.4.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/parseurl@1.3.3,parseurl,1.3.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/statuses@2.0.2,statuses,2.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/unpipe@1.0.0,unpipe,1.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/eslint@7.32.0,eslint,7.32.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/eslint-config-standard@14.1.1,eslint-config-standard,14.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/eslint-plugin-import@2.26.0,eslint-plugin-import,2.26.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/eslint-plugin-markdown@2.2.1,eslint-plugin-markdown,2.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/eslint-plugin-node@11.1.0,eslint-plugin-node,11.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/eslint-plugin-promise@5.2.0,eslint-plugin-promise,5.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/eslint-plugin-standard@4.1.0,eslint-plugin-standard,4.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/mocha@10.0.0,mocha,10.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/nyc@15.1.0,nyc,15.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/readable-stream@2.3.6,readable-stream,2.3.6,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/safe-buffer@5.2.1,safe-buffer,5.2.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/supertest@6.2.4,supertest,6.2.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/finalhandler/package.json,1,library,N/A,
pkg:npm/istanbul@0.3.2,istanbul,0.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/media-typer/package.json,1,library,N/A,
pkg:npm/mocha@1.21.4,mocha,1.21.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/media-typer/package.json,1,library,N/A,
pkg:npm/should@4.0.4,should,4.0.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/media-typer/package.json,1,library,N/A,
pkg:npm/call-bound@1.0.2,call-bound,1.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/es-errors@1.3.0,es-errors,1.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/get-intrinsic@1.2.5,get-intrinsic,1.2.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/object-inspect@1.13.3,object-inspect,1.13.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.1,@arethetypeswrong/cli,0.17.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.2,@ljharb/tsconfig,0.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/@types/get-intrinsic@1.2.3,@types/get-intrinsic,1.2.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/@types/object-inspect@1.13.0,@types/object-inspect,1.13.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/@types/tape@5.6.5,@types/tape,5.6.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/eclint@2.8.1,eclint,2.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/encoding@0.1.13,encoding,0.1.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-map/package.json,1,library,N/A,
pkg:npm/call-bind-apply-helpers@1.0.1,call-bind-apply-helpers,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/es-errors@1.3.0,es-errors,1.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/gopd@1.2.0,gopd,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.1,@arethetypeswrong/cli,0.17.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.2,@ljharb/tsconfig,0.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/@types/tape@5.7.0,@types/tape,5.7.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/auto-changelog@2.5.0,auto-changelog,2.5.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/encoding@0.1.13,encoding,0.1.13,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/eslint@8.8.0,eslint,8.8.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.1,npmignore,0.3.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/typescript@next,typescript,next,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/dunder-proto/package.json,1,library,N/A,
pkg:npm/side-channel@1.1.0,side-channel,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/@browserify/envify@6.0.0,@browserify/envify,6.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/@browserify/uglifyify@6.0.0,@browserify/uglifyify,6.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@22.1.3,@ljharb/eslint-config,22.1.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/browserify@16.5.2,browserify,16.5.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/bundle-collapser@1.4.0,bundle-collapser,1.4.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/common-shakeify@1.0.0,common-shakeify,1.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/eclint@2.8.1,eclint,2.8.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/es-value-fixtures@1.7.1,es-value-fixtures,1.7.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/eslint@9.39.2,eslint,9.39.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/evalmd@0.0.19,evalmd,0.0.19,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/for-each@0.3.5,for-each,0.3.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/glob@10.3.7,glob,10.3.7,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/has-bigints@1.1.0,has-bigints,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/has-override-mistake@1.0.1,has-override-mistake,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/has-property-descriptors@1.0.2,has-property-descriptors,1.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/has-proto@1.2.0,has-proto,1.2.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/has-symbols@1.1.0,has-symbols,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/iconv-lite@0.5.1,iconv-lite,0.5.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/in-publish@2.0.1,in-publish,2.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/jackspeak@2.1.1,jackspeak,2.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/jiti@0.0.0,jiti,0.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/mkdirp@0.5.5,mkdirp,0.5.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/mock-property@1.1.0,mock-property,1.1.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/module-deps@6.2.3,module-deps,6.2.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/npmignore@0.3.5,npmignore,0.3.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/nyc@10.3.2,nyc,10.3.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/object-inspect@1.13.4,object-inspect,1.13.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/qs-iconv@1.0.4,qs-iconv,1.0.4,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/safe-publish-latest@2.0.0,safe-publish-latest,2.0.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/safer-buffer@2.1.2,safer-buffer,2.1.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/tape@5.9.0,tape,5.9.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/unassertify@3.0.1,unassertify,3.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/qs/package.json,1,library,N/A,
pkg:npm/call-bound@1.0.2,call-bound,1.0.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/es-errors@1.3.0,es-errors,1.3.0,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/get-intrinsic@1.2.5,get-intrinsic,1.2.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/object-inspect@1.13.3,object-inspect,1.13.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/side-channel-map@1.0.1,side-channel-map,1.0.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/@arethetypeswrong/cli@0.17.1,@arethetypeswrong/cli,0.17.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/@ljharb/eslint-config@21.1.1,@ljharb/eslint-config,21.1.1,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/@ljharb/tsconfig@0.2.2,@ljharb/tsconfig,0.2.2,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/@types/call-bind@1.0.5,@types/call-bind,1.0.5,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
pkg:npm/@types/get-intrinsic@1.2.3,@types/get-intrinsic,1.2.3,npm,/home/m3str3/code/rootcause/insecures/dependences/node_modules/side-channel-weakmap/package.json,1,library,N/A,
